id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,wind_mps
1740,Kristiansand,2026-01-28 05:53:00,-4.7,73,Light snow,31.7,1009.0,8.805555555555555
1739,Kristiansand,2026-01-28 05:53:00,-4.7,73,Light snow,31.7,1009.0,8.805555555555555
1738,Kristiansand,2026-01-28 04:56:00,-4.8,68,Light snow,30.6,1010.0,8.5
1737,Kristiansand,2026-01-28 04:53:00,-4.8,68,Light snow,30.6,1010.0,8.5
1736,Kristiansand,2026-01-28 03:56:00,-4.8,73,Light snow,31.7,1009.0,8.805555555555555
1735,Kristiansand,2026-01-28 03:53:00,-4.8,73,Light snow,31.7,1009.0,8.805555555555555
1734,Kristiansand,2026-01-28 02:56:00,-4.9,73,Light snow,33.1,1009.0,9.194444444444445
1733,Kristiansand,2026-01-28 02:53:00,-4.9,73,Light snow,33.1,1009.0,9.194444444444445
1732,Kristiansand,2026-01-28 01:56:00,-4.9,73,Light snow,31.3,1009.0,8.694444444444445
1731,Kristiansand,2026-01-28 01:52:00,-4.9,73,Light snow,31.3,1009.0,8.694444444444445
1730,Kristiansand,2026-01-28 00:57:00,-4.6,73,Light snow,31.3,1009.0,8.694444444444445
1729,Kristiansand,2026-01-28 00:53:00,-4.6,73,Light snow,31.3,1009.0,8.694444444444445
1728,Kristiansand,2026-01-27 23:55:00,-4.6,79,Partly cloudy,31.0,1009.0,8.61111111111111
1727,Kristiansand,2026-01-27 23:53:00,-4.6,79,Partly cloudy,31.0,1009.0,8.61111111111111
1726,Kristiansand,2026-01-27 22:55:00,-4.9,79,Partly cloudy,31.3,1009.0,8.694444444444445
1725,Kristiansand,2026-01-27 22:53:00,-4.9,79,Partly cloudy,31.3,1009.0,8.694444444444445
1724,Kristiansand,2026-01-27 21:56:00,-3.7,74,Partly cloudy,32.0,1009.0,8.88888888888889
1723,Kristiansand,2026-01-27 21:53:00,-3.7,74,Partly cloudy,32.0,1009.0,8.88888888888889
1722,Kristiansand,2026-01-27 20:56:00,-3.7,74,Partly cloudy,31.0,1009.0,8.61111111111111
1721,Kristiansand,2026-01-27 20:53:00,-3.7,74,Partly cloudy,31.0,1009.0,8.61111111111111
1720,Kristiansand,2026-01-27 19:56:00,-3.9,74,Light snow,31.0,1009.0,8.61111111111111
1719,Kristiansand,2026-01-27 19:53:00,-3.9,74,Light snow,31.0,1009.0,8.61111111111111
1718,Kristiansand,2026-01-27 18:56:00,-3.8,80,Light snow,31.0,1009.0,8.61111111111111
1717,Kristiansand,2026-01-27 18:53:00,-3.8,80,Light snow,31.0,1009.0,8.61111111111111
1716,Kristiansand,2026-01-27 18:42:00,-3.6,80,Light snow,31.0,1009.0,8.61111111111111
1715,Kristiansand,2026-01-27 15:49:00,-3.8,80,Partly cloudy,31.0,1009.0,8.61111111111111
1714,Kristiansand,2026-01-27 14:56:00,-2.7,74,Partly cloudy,30.6,1009.0,8.5
1713,Kristiansand,2026-01-27 14:53:00,-2.7,74,Partly cloudy,30.6,1009.0,8.5
1712,Kristiansand,2026-01-27 13:56:00,-3.7,80,Light snow,30.6,1010.0,8.5
1711,Kristiansand,2026-01-27 13:53:00,-3.7,80,Light snow,30.6,1010.0,8.5
1710,Kristiansand,2026-01-27 13:22:00,-3.7,80,Light snow,30.6,1010.0,8.5
1709,Kristiansand,2026-01-27 12:56:00,-4.0,80,Partly cloudy,29.5,1010.0,8.194444444444445
1708,Kristiansand,2026-01-27 12:53:00,-4.0,80,Partly cloudy,29.5,1010.0,8.194444444444445
1707,Kristiansand,2026-01-27 11:56:00,-3.7,80,Light snow,27.4,1010.0,7.611111111111111
1706,Kristiansand,2026-01-27 11:53:00,-3.7,80,Light snow,27.4,1010.0,7.611111111111111
1705,Kristiansand,2026-01-27 10:56:00,-4.0,80,Light snow,26.3,1011.0,7.305555555555555
1704,Kristiansand,2026-01-27 10:53:00,-4.0,80,Light snow,26.3,1011.0,7.305555555555555
1703,Kristiansand,2026-01-27 09:56:00,-3.7,80,Partly cloudy,25.2,1011.0,7.0
1702,Kristiansand,2026-01-27 09:53:00,-3.7,80,Partly cloudy,25.2,1011.0,7.0
1701,Kristiansand,2026-01-27 08:56:00,-3.9,80,Light snow,27.4,1011.0,7.611111111111111
1700,Kristiansand,2026-01-27 08:53:00,-3.9,80,Light snow,27.4,1011.0,7.611111111111111
1699,Kristiansand,2026-01-27 08:03:00,-3.9,80,Light snow,27.0,1012.0,7.5
1698,Kristiansand,2026-01-26 21:59:00,-3.8,68,Partly cloudy,31.0,1012.0,8.61111111111111
1697,Kristiansand,2026-01-26 21:15:00,-4.8,68,Partly cloudy,28.8,1012.0,8.0
1696,Kristiansand,2026-01-26 14:52:00,-5.6,58,Partly cloudy,27.0,1012.0,7.5
1695,Kristiansand,2026-01-26 14:45:00,-5.9,58,Partly cloudy,27.0,1012.0,7.5
1694,Kristiansand,2026-01-26 13:53:00,-5.8,58,Overcast,28.1,1012.0,7.805555555555555
1693,Kristiansand,2026-01-26 12:53:00,-5.9,62,Light snow,26.6,1012.0,7.388888888888889
1692,Kristiansand,2026-01-26 11:53:00,-5.9,62,Overcast,24.8,1013.0,6.888888888888889
1691,Kristiansand,2026-01-26 10:53:00,-5.7,62,Partly cloudy,24.5,1012.0,6.805555555555555
1690,Kristiansand,2026-01-26 10:08:00,-5.9,62,Overcast,24.5,1012.0,6.805555555555555
1689,Kristiansand,2026-01-26 08:53:00,-4.8,63,Overcast,23.0,1012.0,6.388888888888888
1688,Kristiansand,2026-01-26 07:52:00,-4.7,63,Partly cloudy,22.0,1011.0,6.111111111111111
1687,Kristiansand,2026-01-26 06:52:00,-5.0,63,Partly cloudy,22.3,1011.0,6.194444444444445
1686,Kristiansand,2026-01-26 05:53:00,-4.8,68,Partly cloudy,21.2,1012.0,5.888888888888888
1685,Kristiansand,2026-01-26 04:53:00,-3.9,63,Overcast,21.6,1012.0,6.0
1684,Kristiansand,2026-01-26 03:53:00,-3.9,63,Overcast,21.6,1012.0,6.0
1683,Kristiansand,2026-01-26 02:53:00,-3.8,68,Overcast,21.2,1012.0,5.888888888888888
1682,Kristiansand,2026-01-26 01:53:00,-3.9,68,Overcast,22.3,1012.0,6.194444444444445
1681,Kristiansand,2026-01-26 00:53:00,-3.6,68,Partly cloudy,22.3,1012.0,6.194444444444445
1680,Kristiansand,2026-01-25 23:53:00,-3.9,74,Partly cloudy,23.4,1012.0,6.499999999999999
1679,Kristiansand,2026-01-25 22:52:00,-3.7,74,Partly cloudy,23.8,1012.0,6.611111111111111
1678,Kristiansand,2026-01-25 21:52:00,-3.9,74,Light snow,24.5,1012.0,6.805555555555555
1677,Kristiansand,2026-01-25 21:04:00,-3.7,74,Partly cloudy,23.8,1012.0,6.611111111111111
1676,Kristiansand,2026-01-25 20:53:00,-3.7,74,Partly cloudy,23.8,1012.0,6.611111111111111
1675,Kristiansand,2026-01-25 20:49:00,-3.8,74,Partly cloudy,23.8,1012.0,6.611111111111111
1674,Kristiansand,2026-01-25 18:20:00,-3.9,80,Light snow,24.5,1012.0,6.805555555555555
1673,Kristiansand,2026-01-25 18:20:00,-3.9,80,Light snow,24.5,1012.0,6.805555555555555
1672,Kristiansand,2026-01-25 17:53:00,-3.8,80,Light snow,25.6,1012.0,7.111111111111112
1671,Kristiansand,2026-01-25 16:53:00,-3.9,80,Light snow,26.6,1012.0,7.388888888888889
1670,Kristiansand,2026-01-25 15:53:00,-2.6,80,Light snow,27.0,1012.0,7.5
1669,Kristiansand,2026-01-25 15:04:00,-3.0,74,Light snow,25.6,1012.0,7.111111111111112
1668,Kristiansand,2026-01-25 12:53:00,-3.8,80,Light snow,27.0,1013.0,7.5
1667,Kristiansand,2026-01-25 12:16:00,-3.7,86,Light snow,27.0,1013.0,7.5
1666,Kristiansand,2026-01-25 11:57:00,-3.7,86,Light snow,27.0,1013.0,7.5
1665,Kristiansand,2026-01-25 11:53:00,-3.7,86,Light snow,27.0,1013.0,7.5
1664,Kristiansand,2026-01-24 22:53:00,-1.8,86,Light snow,24.8,1014.0,6.888888888888889
1663,Kristiansand,2026-01-24 21:52:00,-2.7,93,Light snow,24.8,1014.0,6.888888888888889
1662,Kristiansand,2026-01-24 20:53:00,-3.0,93,Light snow,26.3,1014.0,7.305555555555555
1661,Kristiansand,2026-01-24 20:46:00,-2.9,93,Light snow,26.3,1014.0,7.305555555555555
1660,Kristiansand,2026-01-24 19:52:00,-2.6,93,Light snow,26.6,1014.0,7.388888888888889
1659,Kristiansand,2026-01-24 18:52:00,-2.8,86,Light snow,27.0,1014.0,7.5
1658,Kristiansand,2026-01-24 18:27:00,-1.8,86,Light snow,27.0,1014.0,7.5
1657,Kristiansand,2026-01-24 12:51:00,-1.9,80,Light snow,29.2,1015.0,8.11111111111111
1656,Kristiansand,2026-01-24 12:51:00,-1.9,80,Light snow,29.2,1015.0,8.11111111111111
1655,Kristiansand,2026-01-24 11:53:00,-2.0,80,Light snow,28.8,1015.0,8.0
1654,Kristiansand,2026-01-24 10:52:00,-1.9,80,Light snow,29.5,1015.0,8.194444444444445
1653,Kristiansand,2026-01-24 09:59:00,-2.9,86,Light snow,29.9,1015.0,8.305555555555555
1652,Kristiansand,2026-01-24 07:53:00,-2.9,86,Light snow,29.5,1015.0,8.194444444444445
1651,Kristiansand,2026-01-24 06:53:00,-3.0,86,Light snow,29.5,1015.0,8.194444444444445
1650,Kristiansand,2026-01-24 05:52:00,-2.8,86,Light snow,29.5,1015.0,8.194444444444445
1649,Kristiansand,2026-01-24 04:52:00,-1.9,80,Light snow,29.5,1015.0,8.194444444444445
1648,Kristiansand,2026-01-24 03:53:00,-3.0,86,Light snow,30.2,1015.0,8.38888888888889
1647,Kristiansand,2026-01-24 02:53:00,-2.7,86,Light snow,32.0,1015.0,8.88888888888889
1646,Kristiansand,2026-01-24 01:53:00,-1.9,80,Light snow,32.0,1015.0,8.88888888888889
1645,Kristiansand,2026-01-24 00:53:00,-1.9,80,Light snow,32.0,1015.0,8.88888888888889
1644,Kristiansand,2026-01-23 23:53:00,-1.7,80,Light snow,33.8,1015.0,9.388888888888888
1643,Kristiansand,2026-01-23 22:53:00,-2.0,80,Light snow,34.2,1015.0,9.5
1642,Kristiansand,2026-01-23 21:53:00,-2.9,86,Light snow,34.9,1014.0,9.694444444444445
1641,Kristiansand,2026-01-23 20:52:00,-2.7,86,Light snow,35.3,1014.0,9.805555555555555
1640,Kristiansand,2026-01-23 19:53:00,-2.7,86,Light snow,35.6,1014.0,9.88888888888889
1639,Kristiansand,2026-01-23 19:41:00,-2.9,86,Light snow,35.6,1014.0,9.88888888888889
1638,Kristiansand,2026-01-23 18:53:00,-2.9,86,Light snow,35.6,1014.0,9.88888888888889
1637,Kristiansand,2026-01-23 17:53:00,-2.7,86,Light snow,36.0,1013.0,10.0
1636,Kristiansand,2026-01-23 17:09:00,-2.7,86,Light snow,36.0,1013.0,10.0
1635,Kristiansand,2026-01-23 16:53:00,-3.0,86,Light snow,36.4,1013.0,10.11111111111111
1634,Kristiansand,2026-01-23 15:53:00,-2.6,93,Light snow,36.7,1013.0,10.194444444444445
1633,Kristiansand,2026-01-23 15:11:00,-2.6,93,Light snow,37.4,1013.0,10.388888888888888
1632,Kristiansand,2026-01-23 11:53:00,-3.0,100,Moderate snow,38.9,1013.0,10.805555555555555
1631,Kristiansand,2026-01-23 10:53:00,-2.6,93,Light snow,39.2,1012.0,10.88888888888889
1630,Kristiansand,2026-01-23 09:53:00,-1.7,86,Light snow,39.2,1012.0,10.88888888888889
1629,Kristiansand,2026-01-23 08:53:00,-3.0,100,Moderate snow,40.0,1012.0,11.11111111111111
1628,Kristiansand,2026-01-23 07:53:00,-2.7,93,Patchy snow possible,40.3,1012.0,11.194444444444443
1627,Kristiansand,2026-01-23 07:53:00,-2.7,93,Patchy snow possible,40.3,1012.0,11.194444444444443
1626,Kristiansand,2026-01-23 07:44:00,-2.9,93,Patchy snow possible,40.3,1012.0,11.194444444444443
1625,Kristiansand,2026-01-23 06:53:00,-3.0,93,Light snow,40.3,1012.0,11.194444444444443
1624,Kristiansand,2026-01-23 05:53:00,-2.9,93,Moderate snow,40.7,1012.0,11.305555555555555
1623,Kristiansand,2026-01-23 04:53:00,-1.7,93,Moderate snow,40.7,1012.0,11.305555555555555
1622,Kristiansand,2026-01-23 03:53:00,-0.7,86,Moderate snow,40.7,1012.0,11.305555555555555
1621,Kristiansand,2026-01-23 02:53:00,-0.7,86,Light snow,40.7,1012.0,11.305555555555555
1620,Kristiansand,2026-01-23 01:53:00,-0.8,80,Light snow,41.0,1013.0,11.38888888888889
1619,Kristiansand,2026-01-23 00:52:00,-0.9,74,Light snow,41.0,1012.0,11.38888888888889
1618,Kristiansand,2026-01-22 23:52:00,0.3,69,Light snow,41.4,1013.0,11.5
1617,Kristiansand,2026-01-22 22:53:00,-0.8,86,Patchy light snow,41.0,1013.0,11.38888888888889
1616,Kristiansand,2026-01-22 21:52:00,0.1,69,Light snow,40.7,1012.0,11.305555555555555
1615,Kristiansand,2026-01-22 21:15:00,0.0,80,Light snow,40.3,1013.0,11.194444444444443
1614,Kristiansand,2026-01-22 20:53:00,0.3,80,Light snow,40.3,1013.0,11.194444444444443
1613,Kristiansand,2026-01-22 19:53:00,0.2,80,Light snow,40.3,1012.0,11.194444444444443
1612,Kristiansand,2026-01-22 18:53:00,0.0,80,Light snow,40.3,1013.0,11.194444444444443
1611,Kristiansand,2026-01-22 17:52:00,1.3,75,Light snow,40.3,1012.0,11.194444444444443
1610,Kristiansand,2026-01-22 16:53:00,0.2,80,Light snow,39.6,1013.0,11.0
1609,Kristiansand,2026-01-22 16:25:00,1.3,75,Light snow,39.6,1013.0,11.0
1608,Kristiansand,2026-01-22 15:52:00,0.2,86,Light snow,40.0,1013.0,11.11111111111111
1607,Kristiansand,2026-01-22 14:52:00,0.0,86,Light snow,38.2,1013.0,10.611111111111112
1606,Kristiansand,2026-01-22 13:51:00,-0.7,93,Light snow,38.5,1013.0,10.694444444444445
1605,Kristiansand,2026-01-22 13:51:00,-0.7,93,Light snow,38.5,1013.0,10.694444444444445
1604,Kristiansand,2026-01-22 07:48:00,-1.0,93,Light snow,38.5,1013.0,10.694444444444445
1603,Kristiansand,2026-01-22 06:53:00,0.2,86,Light snow,38.9,1013.0,10.805555555555555
1602,Kristiansand,2026-01-22 05:53:00,0.3,86,Light snow,38.5,1013.0,10.694444444444445
1601,Kristiansand,2026-01-22 04:53:00,0.1,93,Moderate snow,38.2,1014.0,10.611111111111112
1600,Kristiansand,2026-01-22 03:53:00,0.3,93,Light snow,37.8,1014.0,10.499999999999998
1599,Kristiansand,2026-01-22 02:53:00,2.3,60,Light snow,37.8,1014.0,10.499999999999998
1598,Kristiansand,2026-01-22 01:53:00,0.1,74,Light snow,37.1,1014.0,10.305555555555555
1597,Kristiansand,2026-01-22 00:53:00,0.3,74,Light snow,37.1,1014.0,10.305555555555555
1596,Kristiansand,2026-01-21 23:53:00,-0.8,80,Light snow,36.0,1014.0,10.0
1595,Kristiansand,2026-01-21 22:53:00,-0.9,74,Light snow,36.4,1015.0,10.11111111111111
1594,Kristiansand,2026-01-21 21:53:00,-0.8,74,Light snow,36.0,1015.0,10.0
1593,Kristiansand,2026-01-21 21:32:00,-0.8,74,Light snow,36.0,1015.0,10.0
1592,Kristiansand,2026-01-21 17:15:00,-0.6,80,Light snow,37.1,1016.0,10.305555555555555
1591,Kristiansand,2026-01-21 16:53:00,-0.8,80,Light snow,37.1,1016.0,10.305555555555555
1590,Kristiansand,2026-01-21 16:13:00,-0.7,74,Overcast,37.1,1016.0,10.305555555555555
1589,Kristiansand,2026-01-21 15:53:00,-0.8,74,Overcast,38.2,1016.0,10.611111111111112
1588,Kristiansand,2026-01-21 15:10:00,-0.8,74,Light snow,37.4,1016.0,10.388888888888888
1587,Kristiansand,2026-01-21 14:53:00,-0.8,74,Light snow,38.5,1016.0,10.694444444444445
1586,Kristiansand,2026-01-21 13:53:00,-1.0,74,Partly cloudy,37.1,1016.0,10.305555555555555
1585,Kristiansand,2026-01-21 13:01:00,-0.6,74,Light snow,37.1,1017.0,10.305555555555555
1584,Kristiansand,2026-01-21 09:52:00,-2.7,80,Partly cloudy,37.4,1017.0,10.388888888888888
1583,Kristiansand,2026-01-21 09:30:00,-2.9,80,Overcast,37.4,1018.0,10.388888888888888
1582,Kristiansand,2026-01-21 07:53:00,-2.7,80,Overcast,36.7,1018.0,10.194444444444445
1581,Kristiansand,2026-01-21 07:49:00,-2.7,80,Overcast,36.7,1018.0,10.194444444444445
1580,Kristiansand,2026-01-20 18:16:00,-0.6,80,Partly cloudy,10.4,1023.0,2.888888888888889
1579,Kristiansand,2026-01-20 12:27:00,0.1,74,Partly cloudy,17.6,1024.0,4.888888888888889
1578,Kristiansand,2026-01-20 11:53:00,0.2,80,Partly cloudy,16.9,1024.0,4.694444444444444
1577,Kristiansand,2026-01-20 10:53:00,0.1,74,Partly cloudy,14.4,1024.0,4.0
1576,Kristiansand,2026-01-20 09:53:00,0.0,74,Overcast,16.2,1024.0,4.5
1575,Kristiansand,2026-01-20 09:01:00,0.3,80,Overcast,16.2,1023.0,4.5
1574,Kristiansand,2026-01-20 07:53:00,0.2,80,Partly cloudy,15.8,1023.0,4.388888888888889
1573,Kristiansand,2026-01-20 05:53:00,0.2,80,Partly cloudy,15.5,1023.0,4.305555555555555
1572,Kristiansand,2026-01-20 04:53:00,0.1,80,Overcast,15.5,1023.0,4.305555555555555
1571,Kristiansand,2026-01-20 03:53:00,0.1,80,Overcast,23.8,1023.0,6.611111111111111
1570,Kristiansand,2026-01-20 03:23:00,0.2,80,Overcast,23.8,1024.0,6.611111111111111
1569,Kristiansand,2026-01-20 02:53:00,1.3,80,Overcast,23.8,1024.0,6.611111111111111
1568,Kristiansand,2026-01-20 02:27:00,1.3,80,Overcast,23.8,1024.0,6.611111111111111
1567,Kristiansand,2026-01-20 01:53:00,1.4,80,Overcast,15.5,1024.0,4.305555555555555
1566,Kristiansand,2026-01-20 00:53:00,1.2,80,Overcast,15.5,1024.0,4.305555555555555
1565,Kristiansand,2026-01-19 23:53:00,1.2,80,Overcast,15.8,1024.0,4.388888888888889
1564,Kristiansand,2026-01-19 22:53:00,1.0,80,Partly cloudy,17.3,1024.0,4.805555555555555
1563,Kristiansand,2026-01-19 21:53:00,1.0,80,Partly cloudy,18.4,1024.0,5.111111111111111
1562,Kristiansand,2026-01-19 20:53:00,1.3,80,Partly cloudy,20.5,1025.0,5.694444444444445
1561,Kristiansand,2026-01-19 19:53:00,2.2,80,Overcast,22.0,1025.0,6.111111111111111
1560,Kristiansand,2026-01-19 18:53:00,2.2,87,Overcast,22.3,1025.0,6.194444444444445
1559,Kristiansand,2026-01-19 18:01:00,2.0,87,Partly cloudy,22.3,1024.0,6.194444444444445
1558,Kristiansand,2026-01-19 18:01:00,2.0,87,Partly cloudy,22.3,1024.0,6.194444444444445
1557,Kristiansand,2026-01-19 15:19:00,2.0,87,Partly cloudy,23.0,1025.0,6.388888888888888
1556,Kristiansand,2026-01-19 15:19:00,2.0,87,Partly cloudy,23.0,1025.0,6.388888888888888
1555,Kristiansand,2026-01-19 14:53:00,2.0,87,Partly cloudy,24.5,1025.0,6.805555555555555
1554,Kristiansand,2026-01-19 13:53:00,2.0,93,Partly cloudy,25.2,1025.0,7.0
1553,Kristiansand,2026-01-19 08:06:00,2.1,93,Partly cloudy,27.0,1024.0,7.5
1552,Kristiansand,2026-01-19 07:53:00,2.3,93,Partly cloudy,27.0,1024.0,7.5
1551,Kristiansand,2026-01-19 07:26:00,2.0,87,Partly cloudy,27.0,1024.0,7.5
1550,Kristiansand,2026-01-18 19:00:00,3.2,93,Light rain,25.9,1026.0,7.194444444444444
1549,Kristiansand,2026-01-18 18:56:00,3.2,93,Light rain,25.9,1026.0,7.194444444444444
1548,Kristiansand,2026-01-18 18:53:00,3.2,93,Light rain,25.9,1026.0,7.194444444444444
1547,Kristiansand,2026-01-18 18:32:00,3.3,93,Light drizzle,25.9,1027.0,7.194444444444444
1546,Kristiansand,2026-01-18 18:12:00,3.4,93,Light drizzle,25.9,1027.0,7.194444444444444
1545,Kristiansand,2026-01-18 17:56:00,3.3,93,Light drizzle,25.6,1027.0,7.111111111111112
1544,Kristiansand,2026-01-18 17:53:00,3.3,93,Light drizzle,25.6,1027.0,7.111111111111112
1543,Kristiansand,2026-01-18 17:33:00,3.1,93,Light rain,25.6,1027.0,7.111111111111112
1542,Kristiansand,2026-01-18 16:55:00,2.1,100,Light drizzle,25.6,1027.0,7.111111111111112
1541,Kristiansand,2026-01-18 16:53:00,2.1,100,Light drizzle,25.6,1027.0,7.111111111111112
1540,Kristiansand,2026-01-18 16:32:00,3.0,93,Light drizzle,25.6,1027.0,7.111111111111112
1539,Kristiansand,2026-01-18 16:09:00,3.2,93,Light drizzle,25.6,1027.0,7.111111111111112
1538,Kristiansand,2026-01-18 15:56:00,3.3,93,Light drizzle,24.8,1027.0,6.888888888888889
1537,Kristiansand,2026-01-18 15:53:00,3.3,93,Light drizzle,24.8,1027.0,6.888888888888889
1536,Kristiansand,2026-01-18 15:32:00,3.1,93,Light drizzle,24.8,1028.0,6.888888888888889
1535,Kristiansand,2026-01-18 15:26:00,3.1,93,Light drizzle,24.8,1028.0,6.888888888888889
1534,Kristiansand,2026-01-18 14:56:00,3.2,93,Light drizzle,24.5,1028.0,6.805555555555555
1533,Kristiansand,2026-01-18 14:56:00,3.2,93,Light drizzle,24.5,1028.0,6.805555555555555
1532,Kristiansand,2026-01-18 14:53:00,3.2,93,Light drizzle,24.5,1028.0,6.805555555555555
1531,Kristiansand,2026-01-18 13:32:00,3.0,93,Light rain,22.7,1029.0,6.305555555555555
1530,Kristiansand,2026-01-18 12:56:00,3.1,93,Partly cloudy,22.7,1029.0,6.305555555555555
1529,Kristiansand,2026-01-18 12:53:00,3.1,93,Partly cloudy,22.7,1029.0,6.305555555555555
1528,Kristiansand,2026-01-18 12:32:00,3.1,93,Light rain,22.7,1029.0,6.305555555555555
1527,Kristiansand,2026-01-18 11:56:00,3.2,93,Light rain,22.7,1030.0,6.305555555555555
1526,Kristiansand,2026-01-18 11:53:00,3.2,93,Light rain,22.7,1030.0,6.305555555555555
1525,Kristiansand,2026-01-18 11:32:00,3.3,93,Light rain,22.7,1029.0,6.305555555555555
1524,Kristiansand,2026-01-18 10:56:00,3.1,93,Light rain,22.7,1029.0,6.305555555555555
1523,Kristiansand,2026-01-18 10:53:00,3.1,93,Light rain,22.7,1029.0,6.305555555555555
1522,Kristiansand,2026-01-18 10:32:00,2.0,93,Light rain,22.7,1030.0,6.305555555555555
1521,Kristiansand,2026-01-18 09:56:00,3.2,93,Light drizzle,22.3,1030.0,6.194444444444445
1520,Kristiansand,2026-01-18 09:53:00,3.2,93,Light drizzle,22.3,1030.0,6.194444444444445
1519,Kristiansand,2026-01-18 09:32:00,3.2,93,Light drizzle,22.3,1030.0,6.194444444444445
1518,Kristiansand,2026-01-18 08:56:00,2.1,100,Light drizzle,22.7,1030.0,6.305555555555555
1517,Kristiansand,2026-01-18 08:53:00,2.1,100,Light drizzle,22.7,1030.0,6.305555555555555
1516,Kristiansand,2026-01-18 08:30:00,3.3,93,Light drizzle,22.7,1029.0,6.305555555555555
1515,Kristiansand,2026-01-17 20:56:00,3.2,93,Light rain,22.7,1028.0,6.305555555555555
1514,Kristiansand,2026-01-17 20:53:00,3.2,93,Light rain,22.7,1028.0,6.305555555555555
1513,Kristiansand,2026-01-17 19:57:00,3.1,93,Overcast,22.7,1028.0,6.305555555555555
1512,Kristiansand,2026-01-17 19:53:00,3.1,93,Overcast,22.7,1028.0,6.305555555555555
1511,Kristiansand,2026-01-17 18:56:00,2.3,100,Light rain,22.3,1028.0,6.194444444444445
1510,Kristiansand,2026-01-17 18:53:00,2.3,100,Light rain,22.3,1028.0,6.194444444444445
1509,Kristiansand,2026-01-17 18:21:00,3.3,93,Light rain,22.3,1027.0,6.194444444444445
1508,Kristiansand,2026-01-17 18:21:00,3.3,93,Light rain,22.3,1027.0,6.194444444444445
1507,Kristiansand,2026-01-17 18:10:00,2.4,93,Light rain,22.3,1027.0,6.194444444444445
1506,Kristiansand,2026-01-17 10:56:00,1.0,93,Partly cloudy,18.0,1025.0,5.0
1505,Kristiansand,2026-01-17 10:53:00,1.0,93,Partly cloudy,18.0,1025.0,5.0
1504,Kristiansand,2026-01-17 10:12:00,1.4,93,Partly cloudy,18.0,1025.0,5.0
1503,Kristiansand,2026-01-17 09:56:00,1.1,93,Partly cloudy,15.1,1025.0,4.194444444444445
1502,Kristiansand,2026-01-17 09:53:00,1.1,93,Partly cloudy,15.1,1025.0,4.194444444444445
1501,Kristiansand,2026-01-17 08:56:00,1.2,93,Partly cloudy,12.6,1024.0,3.5
1500,Kristiansand,2026-01-17 08:52:00,1.2,93,Partly cloudy,12.6,1024.0,3.5
1499,Kristiansand,2026-01-17 08:43:00,1.2,93,Partly cloudy,12.6,1024.0,3.5
1498,Kristiansand,2026-01-17 08:40:00,1.2,93,Partly cloudy,12.6,1024.0,3.5
1497,Kristiansand,2026-01-17 07:56:00,1.4,100,Partly cloudy,10.1,1023.0,2.8055555555555554
1496,Kristiansand,2026-01-17 07:52:00,1.4,100,Partly cloudy,10.1,1023.0,2.8055555555555554
1495,Kristiansand,2026-01-17 07:48:00,1.4,100,Partly cloudy,10.1,1023.0,2.8055555555555554
1494,Kristiansand,2026-01-17 06:56:00,1.3,93,Partly cloudy,9.0,1022.0,2.5
1493,Kristiansand,2026-01-17 06:51:00,1.3,93,Partly cloudy,9.0,1022.0,2.5
1492,Kristiansand,2026-01-17 06:51:00,1.3,93,Partly cloudy,9.0,1022.0,2.5
1491,Kristiansand,2026-01-16 18:52:00,5.1,93,Partly cloudy,19.1,1009.0,5.305555555555556
1490,Kristiansand,2026-01-16 18:39:00,5.3,93,Partly cloudy,19.1,1009.0,5.305555555555556
1489,Kristiansand,2026-01-16 17:53:00,6.2,87,Partly cloudy,21.6,1007.0,6.0
1488,Kristiansand,2026-01-16 16:52:00,6.0,87,Light rain,25.9,1006.0,7.194444444444444
1487,Kristiansand,2026-01-16 15:53:00,6.2,93,Light rain,32.4,1005.0,9.0
1486,Kristiansand,2026-01-16 15:41:00,6.3,93,Light rain,32.4,1005.0,9.0
1485,Kristiansand,2026-01-16 15:31:00,6.4,93,Light drizzle,32.4,1004.0,9.0
1484,Kristiansand,2026-01-16 06:53:00,4.1,93,Light rain,25.6,1004.0,7.111111111111112
1483,Kristiansand,2026-01-16 05:53:00,2.4,100,Heavy rain,21.2,1004.0,5.888888888888888
1482,Kristiansand,2026-01-16 05:20:00,2.1,100,Heavy rain,21.2,1005.0,5.888888888888888
1481,Kristiansand,2026-01-16 04:53:00,2.4,100,Heavy rain,19.4,1005.0,5.388888888888888
1480,Kristiansand,2026-01-16 04:53:00,2.4,100,Heavy rain,19.4,1005.0,5.388888888888888
1479,Kristiansand,2026-01-16 04:25:00,2.1,93,Heavy rain,19.4,1005.0,5.388888888888888
1478,Kristiansand,2026-01-15 19:25:00,1.3,93,Partly cloudy,3.6,1006.0,1.0
1477,Kristiansand,2026-01-15 19:10:00,1.1,100,Light rain,3.6,1005.0,1.0
1476,Kristiansand,2026-01-15 18:53:00,1.1,100,Light rain,3.6,1005.0,1.0
1475,Kristiansand,2026-01-15 18:41:00,1.0,100,Light rain,3.6,1005.0,1.0
1474,Kristiansand,2026-01-15 18:25:00,1.0,100,Light rain,3.6,1005.0,1.0
1473,Kristiansand,2026-01-15 18:09:00,1.3,100,Partly cloudy,3.6,1005.0,1.0
1472,Kristiansand,2026-01-15 17:53:00,1.2,100,Partly cloudy,3.6,1005.0,1.0
